article_id,author_id,topic_id,type_id,submission_time
8251,10255,56,12,"2015-02-12 19:35:17.873883"
8252,14386,78,34,"2015-02-12 19:35:30.843392"
8253,11860,59,44,"2015-02-12 19:43:07.384899"
8254,13028,25,41,"2015-02-12 19:51:59.193161"
8255,11276,10,40,"2015-02-12 19:54:10.351184"
8256,10365,100,4,"2015-02-12 19:58:18.651016"
8257,7123,72,18,"2015-02-12 20:01:03.942516"
8258,4902,27,25,"2015-02-12 20:08:47.273471"
8259,11970,93,20,"2015-02-12 20:22:48.657657"
8260,5114,2,20,"2015-02-12 20:28:16.692368"
8261,13456,17,12,"2015-02-12 20:41:43.762680"
8262,17718,50,1,"2015-02-12 20:59:39.105194"
8263,10314,96,38,"2015-02-12 21:14:44.324575"
8264,5720,106,21,"2015-02-12 21:21:07.391754"
8265,5139,28,18,"2015-02-12 21:22:01.934485"
8266,3702,103,9,"2015-02-12 21:34:40.505634"
8267,13092,59,26,"2015-02-12 21:36:46.450904"
8268,2390,28,19,"2015-02-12 21:42:32.589447"
8269,7089,62,31,"2015-02-12 21:43:14.082634"
8270,14551,27,42,"2015-02-12 21:47:21.211308"
8271,19393,17,14,"2015-02-12 21:52:37.474281"
8272,3553,77,19,"2015-02-12 22:37:25.939763"
8273,15156,18,9,"2015-02-12 22:39:07.809997"
8274,10441,8,9,"2015-02-12 23:00:03.901639"
8275,3997,77,29,"2015-02-12 23:01:50.098004"
8276,7126,60,43,"2015-02-12 23:12:34.324035"
8277,9328,103,24,"2015-02-12 23:23:35.632814"
8278,19467,59,29,"2015-02-12 23:53:59.385941"
8279,437,90,26,"2015-02-13 00:00:17.965027"
8280,13127,26,36,"2015-02-13 00:11:56.936673"
8281,11276,7,1,"2015-02-13 00:16:00.464188"
8282,15547,24,1,"2015-02-13 00:20:46.682785"
8283,11860,32,44,"2015-02-13 01:00:27.155035"
8284,9153,96,24,"2015-02-13 01:03:37.100142"
8285,9569,28,22,"2015-02-13 01:38:29.711237"
8286,17432,7,5,"2015-02-13 01:44:56.676883"
8287,14386,77,24,"2015-02-13 01:51:13.323259"
8288,16835,84,48,"2015-02-13 02:10:27.613213"
8289,16595,24,15,"2015-02-13 02:17:11.929595"
8290,1265,1,33,"2015-02-13 02:35:28.203996"
8291,8257,103,20,"2015-02-13 02:57:00.830963"
8292,13702,78,19,"2015-02-13 03:35:17.641643"
8293,19467,77,2,"2015-02-13 03:37:01.331405"
8294,12104,78,23,"2015-02-13 03:46:06.654816"
8295,13848,58,48,"2015-02-13 04:06:06.793902"
8296,1189,8,1,"2015-02-13 04:19:19.013801"
8297,13954,24,34,"2015-02-13 04:32:52.248199"
8298,15801,1,22,"2015-02-13 04:33:00.444530"
8299,13383,57,18,"2015-02-13 04:38:39.327462"
8300,15957,39,45,"2015-02-13 04:44:11.280188"
8301,17122,26,18,"2015-02-13 05:04:14.558324"
8302,10152,78,44,"2015-02-13 05:27:37.192204"
8303,19015,1,26,"2015-02-13 05:30:28.004874"
8304,5224,64,48,"2015-02-13 05:34:52.889219"
8305,8915,39,48,"2015-02-13 05:39:51.661025"
8306,17169,41,22,"2015-02-13 05:41:11.500816"
8307,6064,32,45,"2015-02-13 05:45:53.348774"
8308,12190,8,46,"2015-02-13 05:52:42.428529"
8309,340,29,13,"2015-02-13 05:57:10.330315"
8310,1082,72,29,"2015-02-13 06:18:31.681563"
8311,19668,31,23,"2015-02-13 06:25:22.879807"
8312,15385,71,49,"2015-02-13 06:26:05.367033"
8313,16410,93,41,"2015-02-13 06:38:47.167551"
8314,11042,57,29,"2015-02-13 06:42:40.048253"
8315,12190,9,46,"2015-02-13 06:55:19.198081"
8316,15735,7,31,"2015-02-13 06:55:56.005767"
8317,5386,52,5,"2015-02-13 07:01:56.764628"
8318,6804,46,29,"2015-02-13 07:09:11.156164"
8319,9328,8,31,"2015-02-13 07:12:14.586514"
8320,10868,40,22,"2015-02-13 07:18:15.831542"
8321,15558,59,24,"2015-02-13 07:19:37.072507"
8322,14708,66,29,"2015-02-13 07:24:06.623791"
8323,11591,57,44,"2015-02-13 07:26:00.585943"
8324,580,65,9,"2015-02-13 07:27:14.892691"
8325,17169,64,35,"2015-02-13 07:28:09.627798"
8326,19324,90,26,"2015-02-13 07:31:04.315087"
8327,7196,80,46,"2015-02-13 07:33:04.471425"
8328,12187,65,24,"2015-02-13 07:40:46.479587"
8329,17097,71,29,"2015-02-13 07:45:04.229933"
8330,7196,14,19,"2015-02-13 07:45:10.760245"
8331,115,17,15,"2015-02-13 07:46:42.084693"
8332,7883,78,44,"2015-02-13 07:49:42.170555"
8333,11970,5,42,"2015-02-13 07:50:30.629709"
8334,13744,8,23,"2015-02-13 07:50:44.170359"
8335,9007,90,13,"2015-02-13 07:51:34.017937"
8336,18872,50,1,"2015-02-13 07:52:39.715310"
8337,8528,52,47,"2015-02-13 07:54:53.843672"
8338,6804,39,1,"2015-02-13 07:56:03.979137"
8339,17169,80,46,"2015-02-13 07:58:54.769243"
8340,17804,84,38,"2015-02-13 08:03:22.022223"
8341,13660,48,29,"2015-02-13 08:05:09.011596"
8342,13658,3,1,"2015-02-13 08:06:42.513323"
8343,19043,27,43,"2015-02-13 08:07:05.152214"
8344,17359,50,35,"2015-02-13 08:09:10.943001"
8345,88,38,13,"2015-02-13 08:11:46.574468"
8346,14708,95,47,"2015-02-13 08:13:04.205404"
8347,9943,92,42,"2015-02-13 08:16:14.296917"
8348,18587,77,29,"2015-02-13 08:23:19.496073"
8349,3553,1,6,"2015-02-13 08:24:00.014013"
8350,11715,8,41,"2015-02-13 08:25:59.529666"
8351,10131,39,47,"2015-02-13 08:32:48.218539"
8352,1422,71,17,"2015-02-13 08:33:14.568200"
8353,16410,58,5,"2015-02-13 08:34:58.262301"
8354,375,4,43,"2015-02-13 08:35:20.613732"
8355,12394,34,31,"2015-02-13 08:36:27.428847"
8356,11443,85,19,"2015-02-13 08:37:23.776314"
8357,3428,78,22,"2015-02-13 08:37:48.872307"
8358,5876,71,27,"2015-02-13 08:38:49.000319"
8359,10314,103,31,"2015-02-13 08:40:18.658941"
8360,3553,90,5,"2015-02-13 08:51:23.145034"
8361,19152,7,34,"2015-02-13 08:51:41.588684"
8362,8081,17,48,"2015-02-13 08:51:56.579025"
8363,12221,93,41,"2015-02-13 08:54:14.284859"
8364,11002,17,17,"2015-02-13 08:55:58.477440"
8365,12001,4,38,"2015-02-13 09:03:07.432761"
8366,14810,30,24,"2015-02-13 09:04:18.047764"
8367,6804,3,47,"2015-02-13 09:09:51.210003"
8368,1047,29,23,"2015-02-13 09:11:29.709244"
8369,14404,90,20,"2015-02-13 09:19:13.471669"
8370,4977,78,43,"2015-02-13 09:24:57.469694"
8371,9328,30,29,"2015-02-13 09:26:34.895431"
8372,18591,61,38,"2015-02-13 09:32:02.498289"
8373,13224,60,31,"2015-02-13 09:35:30.302290"
8374,1624,88,26,"2015-02-13 09:50:09.628620"
8375,11719,1,48,"2015-02-13 09:55:31.784487"
8376,9122,78,21,"2015-02-13 10:00:51.028997"
8377,404,27,12,"2015-02-13 10:03:11.560675"
8378,10441,75,18,"2015-02-13 10:05:15.534348"
8379,14849,27,24,"2015-02-13 10:08:39.078837"
8380,14849,9,9,"2015-02-13 10:20:57.709615"
8381,16114,60,1,"2015-02-13 10:25:59.608928"
8382,3873,62,18,"2015-02-13 10:28:38.843973"
8383,8088,50,5,"2015-02-13 10:28:43.307594"
8384,15705,62,34,"2015-02-13 10:32:58.579971"
8385,5722,72,42,"2015-02-13 10:34:29.907446"
8386,12954,72,34,"2015-02-13 10:35:16.829441"
8387,12222,8,5,"2015-02-13 10:41:54.064179"
8388,14021,55,1,"2015-02-13 10:43:16.471410"
8389,6225,103,29,"2015-02-13 10:46:51.253593"
8390,12799,72,45,"2015-02-13 10:49:10.617954"
8391,19668,59,24,"2015-02-13 10:50:57.453167"
8392,8527,83,2,"2015-02-13 10:53:00.071846"
8393,10690,65,17,"2015-02-13 10:56:30.417566"
8394,6653,44,9,"2015-02-13 11:02:03.476942"
8395,3211,74,1,"2015-02-13 11:02:43.410876"
8396,13740,64,48,"2015-02-13 11:03:10.681230"
8397,2155,96,34,"2015-02-13 11:05:49.236704"
8398,17390,28,1,"2015-02-13 11:08:34.873527"
8399,15705,7,14,"2015-02-13 11:12:15.126855"
8400,10352,58,24,"2015-02-13 11:20:57.197586"
8401,4998,77,24,"2015-02-13 11:22:32.269901"
8402,5332,60,44,"2015-02-13 11:23:00.911146"
8403,15064,90,9,"2015-02-13 11:29:16.836933"
8404,7903,8,29,"2015-02-13 11:29:22.548400"
8405,11996,68,42,"2015-02-13 11:35:00.426891"
8406,11996,70,34,"2015-02-13 11:40:53.122550"
8407,3120,28,48,"2015-02-13 11:42:30.074813"
8408,7150,72,43,"2015-02-13 11:49:10.931975"
8409,12485,27,43,"2015-02-13 11:51:27.638330"
8410,4296,62,42,"2015-02-13 11:57:04.087432"
8411,6804,44,26,"2015-02-13 11:59:35.665988"
8412,11970,7,23,"2015-02-13 12:08:25.751450"
8413,18318,3,22,"2015-02-13 12:14:37.096176"
8414,9967,48,18,"2015-02-13 12:16:16.459469"
8415,6804,18,24,"2015-02-13 12:16:31.544435"
8416,1249,24,38,"2015-02-13 12:16:57.826275"
8417,19152,3,18,"2015-02-13 12:18:18.539026"
8418,7903,1,23,"2015-02-13 12:19:12.388827"
8419,6804,90,23,"2015-02-13 12:21:06.597997"
8420,10152,64,29,"2015-02-13 12:22:30.397688"
8421,1189,39,38,"2015-02-13 12:26:01.548532"
8422,12967,72,14,"2015-02-13 12:30:18.684645"
8423,1254,14,19,"2015-02-13 12:31:02.126128"
8424,15630,24,31,"2015-02-13 12:34:53.907258"
8425,14810,77,5,"2015-02-13 12:38:16.038554"
8426,3873,61,41,"2015-02-13 12:44:45.394176"
8427,12249,103,23,"2015-02-13 12:48:45.305329"
8428,13224,26,23,"2015-02-13 12:54:34.088515"
8429,13467,25,46,"2015-02-13 12:54:43.309575"
8430,9913,1,22,"2015-02-13 12:54:51.020838"
8431,3185,24,45,"2015-02-13 12:55:05.712883"
8432,14143,106,23,"2015-02-13 12:56:45.303117"
8433,19668,74,1,"2015-02-13 12:57:49.705664"
8434,3553,14,23,"2015-02-13 12:59:11.142216"
8435,8915,103,45,"2015-02-13 13:02:42.271556"
8436,18586,7,5,"2015-02-13 13:07:45.714807"
8437,17880,3,45,"2015-02-13 13:11:45.497786"
8438,11807,39,44,"2015-02-13 13:12:50.829329"
8439,5795,66,22,"2015-02-13 13:16:15.213605"
8440,6804,81,34,"2015-02-13 13:24:54.240264"
8441,12954,9,29,"2015-02-13 13:27:47.622904"
8442,15497,28,45,"2015-02-13 13:31:41.347097"
8443,2631,28,24,"2015-02-13 13:41:22.854127"
8444,19151,81,24,"2015-02-13 13:42:26.457227"
8445,9913,103,24,"2015-02-13 13:46:20.937578"
8446,19308,90,13,"2015-02-13 13:49:07.510849"
8447,29,28,45,"2015-02-13 13:50:27.549252"
8448,17714,78,19,"2015-02-13 13:51:59.586362"
8449,5698,78,24,"2015-02-13 13:52:42.080073"
8450,1624,72,15,"2015-02-13 13:53:45.489947"
8451,16820,59,9,"2015-02-13 13:59:30.935590"
8452,4220,65,2,"2015-02-13 14:03:30.172700"
8453,3060,73,45,"2015-02-13 14:07:24.786337"
8454,18478,48,1,"2015-02-13 14:13:10.890977"
8455,5795,90,45,"2015-02-13 14:20:02.292647"
8456,19393,27,38,"2015-02-13 14:20:10.470419"
8457,13702,59,34,"2015-02-13 14:20:44.483296"
8458,355,28,49,"2015-02-13 14:21:23.165205"
8459,14495,59,31,"2015-02-13 14:32:21.234224"
8460,10690,27,34,"2015-02-13 14:40:02.517468"
8461,1798,28,24,"2015-02-13 14:41:10.435367"
8462,15691,8,49,"2015-02-13 14:42:40.984895"
8463,13530,91,48,"2015-02-13 14:43:19.126919"
8464,9453,52,47,"2015-02-13 14:52:49.132777"
8465,16422,4,1,"2015-02-13 14:53:53.782908"
8466,5698,82,44,"2015-02-13 14:54:15.482782"
8467,11346,90,17,"2015-02-13 14:56:57.515184"
8468,11970,27,48,"2015-02-13 15:00:09.556277"
8469,7196,43,29,"2015-02-13 15:05:32.543596"
8470,18016,28,13,"2015-02-13 15:05:46.199265"
8471,15705,59,1,"2015-02-13 15:07:55.968903"
8472,2921,6,44,"2015-02-13 15:08:57.494482"
8473,17417,41,18,"2015-02-13 15:13:07.606968"
8474,598,9,33,"2015-02-13 15:17:01.620775"
8475,580,76,44,"2015-02-13 15:22:33.256162"
8476,13467,103,14,"2015-02-13 15:33:00.985768"
8477,4977,39,23,"2015-02-13 15:41:11.896947"
8478,3790,96,41,"2015-02-13 15:48:08.122319"
8479,12221,7,43,"2015-02-13 15:51:21.124843"
8480,12960,65,1,"2015-02-13 15:54:29.916122"
8481,18326,48,23,"2015-02-13 15:56:22.081705"
8482,14375,39,12,"2015-02-13 16:03:30.666037"
8483,17888,98,31,"2015-02-13 16:05:34.733866"
8484,18872,58,31,"2015-02-13 16:06:00.273110"
8485,3873,16,1,"2015-02-13 16:14:50.859836"
8486,13702,44,29,"2015-02-13 16:17:51.252221"
8487,9000,24,19,"2015-02-13 16:18:31.444727"
8488,14752,90,36,"2015-02-13 16:29:13.182561"
8489,6138,28,23,"2015-02-13 16:29:16.989930"
8490,1082,30,30,"2015-02-13 16:45:16.446476"
8491,12200,82,34,"2015-02-13 17:01:34.506570"
8492,6806,98,23,"2015-02-13 17:04:32.715448"
8493,11873,39,24,"2015-02-13 17:05:22.570594"
8494,19786,8,45,"2015-02-13 17:22:01.941032"
8495,13127,59,48,"2015-02-13 17:26:22.745232"
8496,2049,54,9,"2015-02-13 17:27:57.532898"
8497,798,93,35,"2015-02-13 17:29:46.454238"
8498,15957,30,24,"2015-02-13 17:35:22.508867"
8499,1082,62,1,"2015-02-13 17:38:57.275113"
8500,16574,18,38,"2015-02-13 17:43:29.678863"
8501,946,103,24,"2015-02-13 17:45:20.407793"
8502,8029,56,2,"2015-02-13 17:46:43.556515"
8503,17169,91,1,"2015-02-13 17:57:31.313142"
8504,18043,41,34,"2015-02-13 17:59:00.445993"
8505,6791,80,26,"2015-02-13 18:11:44.704568"
8506,3185,17,4,"2015-02-13 18:18:17.190458"
8507,10048,27,40,"2015-02-13 18:32:42.795241"
8508,8046,8,19,"2015-02-13 18:57:20.362881"
8509,14386,7,31,"2015-02-13 19:05:41.225150"
8510,17122,8,38,"2015-02-13 19:12:53.549821"
8511,13453,61,29,"2015-02-13 19:18:36.883991"
8512,16344,58,21,"2015-02-13 19:19:25.777996"
8513,946,75,45,"2015-02-13 19:26:50.045634"
8514,8395,28,29,"2015-02-13 19:36:02.352385"
8515,9618,17,13,"2015-02-13 19:38:34.420674"
8516,12258,1,2,"2015-02-13 19:40:50.582806"
8517,6806,59,23,"2015-02-13 19:43:13.146846"
8518,18981,28,14,"2015-02-13 19:47:43.681542"
8519,2946,95,29,"2015-02-13 19:48:54.890373"
8520,18326,103,14,"2015-02-13 19:50:02.257145"
8521,15558,103,14,"2015-02-13 19:53:10.373830"
8522,895,56,49,"2015-02-13 20:17:27.632572"
8523,11807,17,29,"2015-02-13 20:19:47.093306"
8524,17359,50,34,"2015-02-13 20:21:27.535407"
8525,10739,78,15,"2015-02-13 20:23:41.468868"
8526,88,103,29,"2015-02-13 20:32:37.157555"
8527,3873,29,47,"2015-02-13 20:40:13.483734"
8528,437,75,29,"2015-02-13 20:45:00.856382"
8529,4450,85,34,"2015-02-13 21:23:12.542281"
8530,19702,26,9,"2015-02-13 21:24:56.217921"
8531,11276,85,12,"2015-02-13 21:31:49.495890"
8532,12963,94,24,"2015-02-13 21:33:15.581472"
8533,8656,58,30,"2015-02-13 21:38:04.237473"
8534,7903,65,48,"2015-02-13 22:05:53.391814"
8535,7903,61,48,"2015-02-13 23:33:18.041062"
8536,15957,7,26,"2015-02-13 23:44:21.401480"
8537,11939,39,29,"2015-02-14 02:18:11.499181"
8538,10365,95,24,"2015-02-14 04:40:13.034216"
8539,8842,103,10,"2015-02-14 06:38:36.796236"
8540,18478,43,34,"2015-02-14 07:05:28.902319"
8541,4057,8,31,"2015-02-14 07:06:15.337822"
8542,4384,60,45,"2015-02-14 07:08:08.980851"
8543,15497,103,2,"2015-02-14 08:23:32.798847"
8544,12796,39,24,"2015-02-14 08:24:59.513086"
8545,5028,71,47,"2015-02-14 08:57:08.181757"
8546,10365,77,48,"2015-02-14 09:00:33.006595"
8547,14495,52,42,"2015-02-14 09:42:31.010988"
8548,17359,64,22,"2015-02-14 10:29:04.156673"
8549,9153,16,45,"2015-02-14 10:54:31.815955"
8550,18478,98,18,"2015-02-14 11:00:25.035204"
8551,7196,17,44,"2015-02-14 11:41:24.641786"
8552,13456,26,38,"2015-02-14 12:23:37.601772"
8553,9076,28,22,"2015-02-14 13:08:41.397045"
8554,11715,59,49,"2015-02-14 14:57:30.342210"
8555,19814,77,48,"2015-02-14 15:28:31.091696"
8556,11443,39,19,"2015-02-15 09:17:16.615442"
8557,18016,75,29,"2015-02-15 10:12:10.454587"
8558,15630,26,49,"2015-02-15 10:21:33.688263"
8559,12485,38,43,"2015-02-15 16:03:00.446497"
8560,7196,1,5,"2015-02-15 16:14:22.031221"
8561,11213,59,17,"2015-02-15 17:01:20.830405"
8562,1189,30,23,"2015-02-15 22:11:21.974904"
8563,6615,81,17,"2015-02-16 00:23:04.768110"
8564,8485,27,48,"2015-02-16 00:29:20.288713"
8565,5109,100,22,"2015-02-16 00:38:07.913744"
8566,8858,57,9,"2015-02-16 00:48:24.225903"
8567,18380,26,19,"2015-02-16 01:06:17.697536"
8568,6804,39,22,"2015-02-16 01:06:53.891737"
8569,6763,8,31,"2015-02-16 01:11:28.899948"
8570,4057,64,45,"2015-02-16 02:10:43.124292"
8571,7883,27,19,"2015-02-16 02:12:50.915818"
8572,18299,78,19,"2015-02-16 02:46:35.040993"
8573,11174,27,47,"2015-02-16 04:01:58.484735"
8574,7123,39,13,"2015-02-16 04:06:54.125348"
8575,8915,40,29,"2015-02-16 04:26:44.301924"
8576,3212,30,21,"2015-02-16 04:41:20.007788"
8577,7196,14,42,"2015-02-16 04:44:16.646839"
8578,19948,31,36,"2015-02-16 04:52:19.469384"
8579,10152,98,31,"2015-02-16 04:56:39.628771"
8580,1755,24,38,"2015-02-16 05:04:05.444649"
8581,15705,90,45,"2015-02-16 05:10:21.608880"
8582,2716,28,29,"2015-02-16 05:39:13.414268"
8583,2661,28,12,"2015-02-16 05:40:09.383500"
8584,16755,9,17,"2015-02-16 05:43:04.978811"
8585,13313,65,20,"2015-02-16 05:55:27.682230"
8586,5720,95,4,"2015-02-16 06:00:10.890643"
8587,5114,64,48,"2015-02-16 06:02:40.039690"
8588,10128,60,31,"2015-02-16 06:04:10.328883"
8589,11322,30,31,"2015-02-16 06:04:48.105449"
8590,4908,39,35,"2015-02-16 06:09:56.969614"
8591,17169,78,22,"2015-02-16 06:10:58.851515"
8592,18587,3,29,"2015-02-16 06:25:55.458813"
8593,412,3,29,"2015-02-16 06:29:01.254184"
8594,14810,77,19,"2015-02-16 06:38:58.356444"
8595,19948,30,29,"2015-02-16 06:39:33.325348"
8596,19272,60,19,"2015-02-16 06:42:12.458565"
8597,5729,9,2,"2015-02-16 06:47:55.240313"
8598,13530,98,48,"2015-02-16 06:49:44.206872"
8599,17027,58,48,"2015-02-16 06:53:10.275675"
8600,12264,81,31,"2015-02-16 06:58:11.795432"
8601,17053,90,31,"2015-02-16 07:01:33.527955"
8602,15705,85,1,"2015-02-16 07:02:15.257116"
8603,17438,28,9,"2015-02-16 07:07:32.042497"
8604,17411,27,1,"2015-02-16 07:13:29.675030"
8605,2117,91,23,"2015-02-16 07:19:35.888708"
8606,13530,17,17,"2015-02-16 07:25:35.825030"
8607,17371,56,23,"2015-02-16 07:26:24.221015"
8608,8915,8,12,"2015-02-16 07:30:36.141547"
8609,10530,66,48,"2015-02-16 07:31:35.926995"
8610,11902,105,32,"2015-02-16 07:37:09.472497"
8611,6839,77,22,"2015-02-16 07:41:49.218184"
8612,15628,90,44,"2015-02-16 07:51:53.584061"
8613,11200,81,42,"2015-02-16 07:54:28.077253"
8614,1675,14,31,"2015-02-16 07:56:34.637088"
8615,3212,8,48,"2015-02-16 08:00:20.563667"
8616,14386,61,2,"2015-02-16 08:00:30.180238"
8617,12258,24,43,"2015-02-16 08:07:22.788410"
8618,18131,1,19,"2015-02-16 08:09:19.951090"
8619,18326,8,1,"2015-02-16 08:11:13.677705"
8620,15613,8,47,"2015-02-16 08:12:08.691757"
8621,5223,8,49,"2015-02-16 08:15:19.113476"
8622,18478,94,35,"2015-02-16 08:26:44.194587"
8623,7196,84,45,"2015-02-16 08:29:59.307069"
8624,11939,82,14,"2015-02-16 08:30:48.049437"
8625,18131,28,38,"2015-02-16 08:32:15.416286"
8626,7224,52,6,"2015-02-16 08:33:55.119243"
8627,17915,90,12,"2015-02-16 08:36:12.625072"
8628,3212,78,31,"2015-02-16 08:42:05.495680"
8629,11443,48,18,"2015-02-16 08:44:36.932096"
8630,3102,78,35,"2015-02-16 08:44:48.222587"
8631,17122,3,31,"2015-02-16 08:45:22.976698"
8632,2488,28,24,"2015-02-16 08:53:30.650246"
8633,12539,27,45,"2015-02-16 08:53:47.085866"
8634,3126,77,18,"2015-02-16 08:55:17.870441"
8635,1547,30,47,"2015-02-16 08:57:20.304587"
8636,12221,41,42,"2015-02-16 09:01:04.502821"
8637,8915,1,43,"2015-02-16 09:03:46.736987"
8638,15630,59,48,"2015-02-16 09:09:09.861234"
8639,9615,24,29,"2015-02-16 09:12:42.603587"
8640,14810,8,38,"2015-02-16 09:17:17.564901"
8641,13434,1,5,"2015-02-16 09:23:24.486207"
8642,15840,1,44,"2015-02-16 09:31:51.034124"
8643,11569,59,29,"2015-02-16 09:36:43.277038"
8644,6741,40,22,"2015-02-16 09:37:15.053367"
8645,12121,59,9,"2015-02-16 09:45:24.811692"
8646,9913,27,19,"2015-02-16 09:50:40.661957"
8647,18326,81,49,"2015-02-16 10:00:53.795935"
8648,8046,30,45,"2015-02-16 10:01:01.436289"
8649,14495,3,47,"2015-02-16 10:01:36.630535"
8650,10222,66,21,"2015-02-16 10:03:11.321246"
8651,11860,93,12,"2015-02-16 10:03:26.670390"
8652,13467,80,1,"2015-02-16 10:05:24.537479"
8653,15339,59,43,"2015-02-16 10:05:30.999691"
8654,5722,38,48,"2015-02-16 10:19:23.421884"
8655,18326,84,31,"2015-02-16 10:23:03.724569"
8656,9913,27,41,"2015-02-16 10:25:22.316519"
8657,18981,24,29,"2015-02-16 10:25:31.225023"
8658,18586,78,24,"2015-02-16 10:26:34.122276"
8659,3428,26,35,"2015-02-16 10:28:27.447369"
8660,5224,39,18,"2015-02-16 10:30:26.193883"
8661,17169,52,24,"2015-02-16 10:31:19.607597"
8662,3126,1,35,"2015-02-16 10:31:40.422452"
8663,9386,14,20,"2015-02-16 10:35:41.310554"
8664,8245,26,31,"2015-02-16 10:39:53.989781"
8665,4220,61,4,"2015-02-16 10:50:12.329171"
8666,5386,28,18,"2015-02-16 10:51:39.793228"
8667,10352,49,24,"2015-02-16 10:52:54.647617"
8668,13467,10,45,"2015-02-16 10:55:05.543164"
8669,17122,27,4,"2015-02-16 10:55:23.538832"
8670,4211,26,33,"2015-02-16 10:56:28.060033"
8671,8842,41,15,"2015-02-16 10:57:16.722027"
8672,5869,31,20,"2015-02-16 10:57:32.317342"
8673,7122,24,14,"2015-02-16 11:00:14.949451"
8674,19814,77,49,"2015-02-16 11:01:05.597842"
8675,12983,59,9,"2015-02-16 11:04:38.468089"
8676,18981,98,20,"2015-02-16 11:05:43.977321"
8677,12960,59,2,"2015-02-16 11:06:47.605637"
8678,12249,77,19,"2015-02-16 11:10:29.208141"
8679,7903,100,46,"2015-02-16 11:18:30.908416"
8680,15957,9,38,"2015-02-16 11:26:48.385384"
8681,19393,50,43,"2015-02-16 11:31:10.686014"
8682,580,49,22,"2015-02-16 11:35:11.698512"
8683,11569,40,13,"2015-02-16 11:40:21.818249"
8684,12963,27,4,"2015-02-16 11:47:34.252753"
8685,16755,80,38,"2015-02-16 11:49:17.564298"
8686,18082,62,45,"2015-02-16 11:53:12.225155"
8687,12967,43,41,"2015-02-16 12:03:13.830545"
8688,12967,103,35,"2015-02-16 12:08:35.846505"
8689,3873,31,2,"2015-02-16 12:10:10.949394"
8690,11569,65,31,"2015-02-16 12:15:19.755440"
8691,5622,43,24,"2015-02-16 12:20:03.153929"
8692,19467,93,24,"2015-02-16 12:22:45.729673"
8693,7629,3,9,"2015-02-16 12:29:32.444787"
8694,14262,62,45,"2015-02-16 12:32:41.363994"
8695,3227,24,45,"2015-02-16 12:33:14.234954"
8696,18303,79,29,"2015-02-16 12:33:36.877356"
8697,5720,60,17,"2015-02-16 12:34:06.872172"
8698,3185,103,12,"2015-02-16 12:36:40.233572"
8699,15278,52,42,"2015-02-16 12:37:14.646481"
8700,7123,50,1,"2015-02-16 12:45:55.454538"
8701,7123,52,19,"2015-02-16 12:46:37.994775"
8702,8046,48,15,"2015-02-16 12:50:45.301584"
8703,798,9,44,"2015-02-16 12:53:23.874088"
8704,5130,4,45,"2015-02-16 12:55:26.417598"
8705,14386,103,4,"2015-02-16 13:00:40.162917"
8706,8829,8,48,"2015-02-16 13:00:42.458832"
8707,14781,39,44,"2015-02-16 13:02:41.127661"
8708,7241,103,24,"2015-02-16 13:03:52.086256"
8709,11200,27,38,"2015-02-16 13:07:03.655980"
8710,12796,8,34,"2015-02-16 13:08:20.762003"
8711,17863,78,20,"2015-02-16 13:13:23.024122"
8712,4057,79,34,"2015-02-16 13:14:50.479527"
8713,6806,5,25,"2015-02-16 13:23:52.616879"
8714,8656,39,9,"2015-02-16 13:25:38.973543"
8715,15630,98,43,"2015-02-16 13:27:07.894964"
8716,9076,29,1,"2015-02-16 13:28:45.298806"
8717,13954,48,41,"2015-02-16 13:28:46.560302"
8718,8656,59,31,"2015-02-16 13:30:33.895464"
8719,6519,80,26,"2015-02-16 13:31:57.431504"
8720,16410,103,6,"2015-02-16 13:34:02.910267"
8721,16972,59,1,"2015-02-16 13:34:29.841278"
8722,598,14,43,"2015-02-16 13:37:12.703540"
8723,9153,1,45,"2015-02-16 13:41:26.967549"
